id,state,period,price
"4877","OR","200208","7.23"
"4878","OR","200207","7.14"
"4879","OR","200206","7.16"
"4880","OR","200205","7.1"
"4881","OR","200204","7.2"
"4882","OR","200203","7.21"
"4883","OR","200202","7.08"
"4884","OR","200201","7.1"
"4885","OR","200112","7.15"
"4886","OR","200111","7.08"
"4887","OR","200110","6.69"
"4888","OR","200109","6.29"
"4889","OR","200108","6.37"
"4890","OR","200107","6.26"
"4891","OR","200106","6.35"
"4892","OR","200105","6.18"
"4893","OR","200104","6.05"
"4894","OR","200103","5.91"
"4895","OR","200102","5.81"
"4896","OR","200101","5.68"
"4897","MD","201309","13.92"
"4898","MD","201308","13.89"
"4899","MD","201307","13.71"
"4900","MD","201306","13.97"
"4901","MD","201305","12.88"
"4902","MD","201304","12.78"
"4903","MD","201303","12.55"
"4904","MD","201302","12.5"
"4905","MD","201301","12.5"
"4906","MD","201212","12.67"
"4907","MD","201211","12.4"
"4908","MD","201210","13.03"
"4909","MD","201209","13.17"
"4910","MD","201208","13.09"
"4911","MD","201207","12.88"
"4912","MD","201206","13.14"
"4913","MD","201205","12.95"
"4914","MD","201204","12.9"
"4915","MD","201203","12.86"
"4916","MD","201202","12.55"
"4917","MD","201201","12.48"
"4918","MD","201112","12.76"
"4919","MD","201111","12.72"
"4920","MD","201110","13.19"
"4921","MD","201109","13.38"
"4922","MD","201108","13.32"
"4923","MD","201107","13.11"
"4924","MD","201106","13.72"
"4925","MD","201105","13.95"
"4926","MD","201104","13.77"
"4927","MD","201103","13.56"
"4928","MD","201102","13.39"
"4929","MD","201101","13.12"
"4930","MD","201012","13.21"
"4931","MD","201011","13.23"
"4932","MD","201010","13.62"
"4933","MD","201009","14.94"
"4934","MD","201008","14.86"
"4935","MD","201007","14.93"
"4936","MD","201006","15.11"
"4937","MD","201005","14.48"
"4938","MD","201004","14.59"
"4939","MD","201003","14.37"
"4940","MD","201002","14.12"
"4941","MD","201001","14.08"
"4942","MD","200912","14.25"
"4943","MD","200911","14.17"
"4944","MD","200910","14.87"
"4945","MD","200909","15.43"
"4946","MD","200908","15.68"
"4947","MD","200907","15.93"
"4948","MD","200906","15.89"
"4949","MD","200905","14.97"
"4950","MD","200904","14.8"
"4951","MD","200903","14.71"
"4952","MD","200902","14.76"
"4953","MD","200901","14.37"
"4954","MD","200812","13.88"
"4955","MD","200811","14.0"
"4956","MD","200810","14.64"
"4957","MD","200809","14.48"
"4958","MD","200808","14.59"
"4959","MD","200807","14.61"
"4960","MD","200806","14.28"
"4961","MD","200805","13.88"
"4962","MD","200804","13.37"
"4963","MD","200803","12.88"
"4964","MD","200802","12.83"
"4965","MD","200801","12.92"
"4966","MD","200712","12.88"
"4967","MD","200711","12.67"
"4968","MD","200710","13.32"
"4969","MD","200709","13.4"
"4970","MD","200708","13.55"
"4971","MD","200707","13.56"
"4972","MD","200706","13.77"
"4973","MD","200705","10.61"
"4974","MD","200704","9.98"
"4975","MD","200703","9.89"
"4976","MD","200702","9.5"
"4977","MD","200701","9.67"
"4978","MD","200612","9.94"
"4979","MD","200611","9.91"
"4980","MD","200610","10.69"
"4981","MD","200609","11.06"
"4982","MD","200608","10.6"
"4983","MD","200607","10.6"
"4984","MD","200606","10.74"
"4985","MD","200605","9.42"
"4986","MD","200604","8.62"
"4987","MD","200603","8.31"
"4988","MD","200602","8.25"
"4989","MD","200601","8.36"
"4990","MD","200512","7.88"
"4991","MD","200511","8.24"
"4992","MD","200510","8.24"
"4993","MD","200509","9.15"
"4994","MD","200508","9.34"
"4995","MD","200507","9.23"
"4996","MD","200506","9.35"
"4997","MD","200505","8.94"
"4998","MD","200504","7.86"
"4999","MD","200503","7.75"
"5000","MD","200502","7.65"
"5001","MD","200501","7.61"
"5002","MD","200412","7.38"
"5003","MD","200411","7.59"
"5004","MD","200410","7.65"
"5005","MD","200409","8.53"
"5006","MD","200408","9.03"
"5007","MD","200407","8.86"
"5008","MD","200406","8.78"
"5009","MD","200405","7.96"
"5010","MD","200404","7.23"
"5011","MD","200403","7.07"
"5012","MD","200402","6.88"
"5013","MD","200401","6.84"
"5014","MD","200312","7.0"
"5015","MD","200311","7.36"
"5016","MD","200310","7.71"
"5017","MD","200309","8.74"
"5018","MD","200308","8.74"
"5019","MD","200307","8.77"
"5020","MD","200306","8.79"
"5021","MD","200305","7.91"
"5022","MD","200304","7.27"
"5023","MD","200303","6.99"
"5024","MD","200302","6.84"
"5025","MD","200301","6.89"
"5026","MD","200212","6.82"
"5027","MD","200211","7.38"
"5028","MD","200210","7.67"
"5029","MD","200209","8.35"
"5030","MD","200208","8.52"
"5031","MD","200207","8.69"
"5032","MD","200206","8.72"
"5033","MD","200205","8.12"
"5034","MD","200204","7.23"
"5035","MD","200203","7.0"
"5036","MD","200202","7.03"
"5037","MD","200201","6.92"
"5038","MD","200112","7.01"
"5039","MD","200111","7.13"
"5040","MD","200110","7.41"
"5041","MD","200109","8.46"
"5042","MD","200108","8.76"
"5043","MD","200107","8.65"
"5044","MD","200106","8.56"
"5045","MD","200105","8.46"
"5046","MD","200104","7.17"
"5047","MD","200103","6.99"
"5048","MD","200102","6.88"
"5049","MD","200101","6.74"
"5050","MA","201309","17.84"
"5051","MA","201308","15.9"
"5052","MA","201307","15.12"
"5053","MA","201306","15.86"
"5054","MA","201305","15.72"
"5055","MA","201304","14.94"
"5056","MA","201303","14.77"
"5057","MA","201302","14.83"
"5058","MA","201301","14.28"
"5059","MA","201212","15.19"
"5060","MA","201211","13.77"
"5061","MA","201210","14.38"
"5062","MA","201209","15.2"
"5063","MA","201208","14.16"
"5064","MA","201207","14.58"
"5065","MA","201206","15.48"
"5066","MA","201205","15.39"
"5067","MA","201204","14.8"
"5068","MA","201203","15.72"
"5069","MA","201202","15.41"
"5070","MA","201201","15.1"
"5071","MA","201112","15.2"
"5072","MA","201111","14.49"
"5073","MA","201110","13.98"
"5074","MA","201109","15.58"
"5075","MA","201108","15.09"
"5076","MA","201107","14.13"
"5077","MA","201106","15.12"
"5078","MA","201105","15.0"
"5079","MA","201104","14.09"
"5080","MA","201103","14.55"
"5081","MA","201102","14.36"
"5082","MA","201101","14.48"
"5083","MA","201012","14.42"
"5084","MA","201011","14.17"
"5085","MA","201010","14.55"
"5086","MA","201009","14.64"
"5087","MA","201008","14.88"
"5088","MA","201007","14.21"
"5089","MA","201006","14.08"
"5090","MA","201005","14.48"
"5091","MA","201004","15.2"
"5092","MA","201003","15.11"
"5093","MA","201002","14.41"
"5094","MA","201001","15.05"
"5095","MA","200912","14.69"
"5096","MA","200911","15.76"
"5097","MA","200910","16.27"
"5098","MA","200909","17.19"
"5099","MA","200908","15.9"
"5100","MA","200907","16.55"
"5101","MA","200906","17.88"
"5102","MA","200905","17.57"
"5103","MA","200904","17.64"
"5104","MA","200903","17.37"
"5105","MA","200902","17.87"
"5106","MA","200901","18.04"
"5107","MA","200812","18.43"
"5108","MA","200811","17.92"
"5109","MA","200810","19.95"
"5110","MA","200809","18.04"
"5111","MA","200808","18.16"
"5112","MA","200807","17.91"
"5113","MA","200806","17.6"
"5114","MA","200805","17.81"
"5115","MA","200804","16.46"
"5116","MA","200803","16.87"
"5117","MA","200802","16.57"
"5118","MA","200801","16.87"
"5119","MA","200712","15.24"
"5120","MA","200711","15.57"
"5121","MA","200710","15.91"
"5122","MA","200709","16.15"
"5123","MA","200708","15.78"
"5124","MA","200707","15.58"
"5125","MA","200706","16.68"
"5126","MA","200705","15.66"
"5127","MA","200704","16.62"
"5128","MA","200703","16.95"
"5129","MA","200702","16.82"
"5130","MA","200701","17.87"
"5131","MA","200612","16.63"
"5132","MA","200611","15.74"
"5133","MA","200610","16.18"
"5134","MA","200609","16.59"
"5135","MA","200608","16.85"
"5136","MA","200607","16.05"
"5137","MA","200606","16.22"
"5138","MA","200605","16.47"
"5139","MA","200604","16.48"
"5140","MA","200603","17.17"
"5141","MA","200602","17.64"
"5142","MA","200601","17.05"
"5143","MA","200512","14.9"
"5144","MA","200511","14.45"
"5145","MA","200510","13.28"
"5146","MA","200509","13.66"
"5147","MA","200508","13.19"
"5148","MA","200507","13.08"
"5149","MA","200506","13.16"
"5150","MA","200505","13.31"
"5151","MA","200504","13.03"
"5152","MA","200503","13.1"
"5153","MA","200502","13.35"
"5154","MA","200501","12.8"
"5155","MA","200412","12.16"
"5156","MA","200411","12.17"
"5157","MA","200410","12.05"
"5158","MA","200409","12.22"
"5159","MA","200408","11.96"
"5160","MA","200407","11.73"
"5161","MA","200406","11.55"
"5162","MA","200405","11.43"
"5163","MA","200404","11.56"
"5164","MA","200403","11.36"
"5165","MA","200402","11.69"
"5166","MA","200401","11.2"
"5167","MA","200312","11.98"
"5168","MA","200311","12.01"
"5169","MA","200310","12.0"
"5170","MA","200309","12.64"
"5171","MA","200308","12.11"
"5172","MA","200307","11.89"
"5173","MA","200306","12.05"
"5174","MA","200305","11.56"
"5175","MA","200304","10.75"
"5176","MA","200303","11.05"
"5177","MA","200302","10.83"
"5178","MA","200301","10.5"
"5179","MA","200212","10.78"
"5180","MA","200211","11.04"
"5181","MA","200210","10.87"
"5182","MA","200209","10.68"
"5183","MA","200208","10.56"
"5184","MA","200207","10.75"
"5185","MA","200206","10.92"
"5186","MA","200205","10.66"
"5187","MA","200204","11.4"
"5188","MA","200203","11.1"
"5189","MA","200202","10.9"
"5190","MA","200201","11.65"
"5191","MA","200112","11.96"
"5192","MA","200111","12.74"
"5193","MA","200110","12.85"
"5194","MA","200109","12.97"
"5195","MA","200108","12.62"
"5196","MA","200107","13.24"
"5197","MA","200106","12.57"
"5198","MA","200105","12.47"
"5199","MA","200104","12.49"
"5200","MA","200103","12.08"
"5201","MA","200102","12.03"
"5202","MA","200101","11.86"
"5203","MI","201309","14.99"
"5204","MI","201308","14.98"
"5205","MI","201307","15.06"
"5206","MI","201306","15.47"
"5207","MI","201305","15.11"
"5208","MI","201304","14.37"
"5209","MI","201303","14.08"
"5210","MI","201302","13.84"
"5211","MI","201301","13.65"
"5212","MI","201212","14.08"
"5213","MI","201211","13.98"
"5214","MI","201210","14.22"
"5215","MI","201209","14.37"
"5216","MI","201208","14.53"
"5217","MI","201207","15.06"
"5218","MI","201206","14.13"
"5219","MI","201205","14.39"
"5220","MI","201204","13.69"
"5221","MI","201203","13.63"
"5222","MI","201202","13.48"
"5223","MI","201201","13.48"
"5224","MI","201112","13.32"
"5225","MI","201111","12.95"
"5226","MI","201110","13.75"
"5227","MI","201109","13.5"
"5228","MI","201108","14.13"
"5229","MI","201107","13.93"
"5230","MI","201106","13.95"
"5231","MI","201105","13.37"
"5232","MI","201104","12.69"
"5233","MI","201103","12.51"
"5234","MI","201102","12.64"
"5235","MI","201101","12.26"
"5236","MI","201012","12.05"
"5237","MI","201011","12.08"
"5238","MI","201010","12.62"
"5239","MI","201009","12.67"
"5240","MI","201008","13.55"
"5241","MI","201007","12.93"
"5242","MI","201006","12.91"
"5243","MI","201005","12.81"
"5244","MI","201004","12.74"
"5245","MI","201003","11.82"
"5246","MI","201002","11.57"
"5247","MI","201001","11.42"
"5248","MI","200912","11.44"
"5249","MI","200911","11.38"
"5250","MI","200910","12.29"
"5251","MI","200909","12.61"
"5252","MI","200908","12.4"
"5253","MI","200907","12.02"
"5254","MI","200906","12.34"
"5255","MI","200905","11.76"
"5256","MI","200904","10.73"
"5257","MI","200903","10.76"
"5258","MI","200902","10.7"
"5259","MI","200901","10.92"
"5260","MI","200812","10.76"
"5261","MI","200811","10.68"
"5262","MI","200810","11.01"
"5263","MI","200809","10.89"
"5264","MI","200808","11.67"
"5265","MI","200807","11.52"
"5266","MI","200806","11.02"
"5267","MI","200805","10.26"
"5268","MI","200804","10.21"
"5269","MI","200803","10.21"
"5270","MI","200802","10.06"
"5271","MI","200801","10.22"
"5272","MI","200712","10.03"
"5273","MI","200711","10.0"
"5274","MI","200710","9.82"
"5275","MI","200709","10.1"
"5276","MI","200708","10.69"
"5277","MI","200707","10.46"
"5278","MI","200706","10.69"
"5279","MI","200705","10.12"
"5280","MI","200704","10.0"
"5281","MI","200703","10.07"
"5282","MI","200702","10.31"
"5283","MI","200701","9.92"
"5284","MI","200612","9.65"
"5285","MI","200611","9.63"
"5286","MI","200610","9.65"
"5287","MI","200609","9.94"
"5288","MI","200608","10.47"
"5289","MI","200607","10.25"
"5290","MI","200606","9.96"
"5291","MI","200605","9.8"
"5292","MI","200604","10.0"
"5293","MI","200603","9.16"
"5294","MI","200602","9.21"
"5295","MI","200601","9.13"
"5296","MI","200512","8.15"
"5297","MI","200511","8.21"
"5298","MI","200510","8.11"
"5299","MI","200509","8.58"
"5300","MI","200508","8.75"
"5301","MI","200507","8.84"
"5302","MI","200506","8.73"
"5303","MI","200505","8.2"
"5304","MI","200504","8.27"
"5305","MI","200503","8.14"
"5306","MI","200502","8.24"
"5307","MI","200501","8.14"
"5308","MI","200412","8.25"
"5309","MI","200411","8.26"
"5310","MI","200410","8.14"
"5311","MI","200409","8.54"
"5312","MI","200408","8.56"
"5313","MI","200407","8.63"
"5314","MI","200406","8.81"
"5315","MI","200405","8.19"
"5316","MI","200404","8.11"
"5317","MI","200403","8.08"
"5318","MI","200402","8.21"
"5319","MI","200401","8.14"
"5320","MI","200312","8.22"
"5321","MI","200311","8.24"
"5322","MI","200310","8.08"
"5323","MI","200309","8.54"
"5324","MI","200308","8.7"
"5325","MI","200307","8.71"
"5326","MI","200306","8.59"
"5327","MI","200305","8.23"
"5328","MI","200304","8.19"
"5329","MI","200303","8.2"
"5330","MI","200302","8.16"
"5331","MI","200301","8.21"
"5332","MI","200212","8.28"
"5333","MI","200211","8.05"
"5334","MI","200210","8.02"
"5335","MI","200209","8.48"
"5336","MI","200208","8.63"
"5337","MI","200207","8.67"
"5338","MI","200206","8.56"
"5339","MI","200205","8.1"
"5340","MI","200204","8.03"
"5341","MI","200203","8.04"
"5342","MI","200202","8.04"
"5343","MI","200201","8.09"
"5344","MI","200112","7.88"
"5345","MI","200111","8.1"
"5346","MI","200110","8.04"
"5347","MI","200109","8.37"
"5348","MI","200108","8.69"
"5349","MI","200107","8.63"
"5350","MI","200106","8.52"
"5351","MI","200105","8.16"
"5352","MI","200104","8.08"
"5353","MI","200103","8.08"
"5354","MI","200102","8.12"
"5355","MI","200101","8.08"
"5356","MN","201309","12.59"
"5357","MN","201308","12.74"
"5358","MN","201307","12.78"
"5359","MN","201306","12.83"
"5360","MN","201305","12.15"
"5361","MN","201304","11.58"
"5362","MN","201303","11.32"
"5363","MN","201302","11.29"
"5364","MN","201301","11.05"
"5365","MN","201212","10.95"
"5366","MN","201211","11.03"
"5367","MN","201210","11.54"
"5368","MN","201209","12.09"
"5369","MN","201208","12.18"
"5370","MN","201207","11.84"
"5371","MN","201206","11.79"
"5372","MN","201205","11.3"
"5373","MN","201204","11.14"
"5374","MN","201203","10.94"
"5375","MN","201202","10.71"
"5376","MN","201201","10.76"
"5377","MN","201112","10.32"
"5378","MN","201111","10.62"
"5379","MN","201110","11.28"
"5380","MN","201109","11.77"
"5381","MN","201108","11.61"
"5382","MN","201107","11.6"
"5383","MN","201106","11.43"
"5384","MN","201105","11.23"
"5385","MN","201104","10.9"
"5386","MN","201103","10.5"
"5387","MN","201102","10.33"
"5388","MN","201101","10.28"
"5389","MN","201012","10.32"
"5390","MN","201011","10.63"
"5391","MN","201010","10.87"
"5392","MN","201009","11.08"
"5393","MN","201008","11.3"
"5394","MN","201007","11.41"
"5395","MN","201006","11.1"
"5396","MN","201005","10.59"
"5397","MN","201004","10.33"
"5398","MN","201003","10.04"
"5399","MN","201002","9.92"
"5400","MN","201001","9.68"
"5401","MN","200912","9.76"
"5402","MN","200911","9.62"
"5403","MN","200910","10.07"
"5404","MN","200909","9.82"
"5405","MN","200908","10.66"
"5406","MN","200907","10.5"
"5407","MN","200906","10.46"
"5408","MN","200905","10.23"
"5409","MN","200904","10.02"
"5410","MN","200903","10.08"
"5411","MN","200902","9.74"
"5412","MN","200901","9.61"
"5413","MN","200812","9.58"
"5414","MN","200811","10.04"
"5415","MN","200810","10.21"
"5416","MN","200809","9.92"
"5417","MN","200808","10.14"
"5418","MN","200807","10.53"
"5419","MN","200806","10.2"
"5420","MN","200805","9.89"
"5421","MN","200804","9.29"
"5422","MN","200803","9.04"
"5423","MN","200802","8.95"
"5424","MN","200801","9.12"
"5425","MN","200712","9.14"
"5426","MN","200711","9.09"
"5427","MN","200710","9.27"
"5428","MN","200709","9.03"
"5429","MN","200708","9.46"
"5430","MN","200707","9.75"
"5431","MN","200706","9.72"
"5432","MN","200705","9.23"
"5433","MN","200704","9.29"
"5434","MN","200703","8.85"
"5435","MN","200702","8.56"
"5436","MN","200701","8.63"
"5437","MN","200612","8.18"
"5438","MN","200611","8.67"
"5439","MN","200610","8.9"
"5440","MN","200609","8.7"
"5441","MN","200608","9.16"
"5442","MN","200607","9.45"
"5443","MN","200606","9.26"
"5444","MN","200605","8.81"
"5445","MN","200604","8.38"
"5446","MN","200603","7.98"
"5447","MN","200602","8.33"
"5448","MN","200601","8.12"
"5449","MN","200512","8.05"
"5450","MN","200511","8.13"
"5451","MN","200510","8.47"
"5452","MN","200509","8.76"
"5453","MN","200508","8.63"
"5454","MN","200507","8.74"
"5455","MN","200506","9.1"
"5456","MN","200505","8.32"
"5457","MN","200504","8.08"
"5458","MN","200503","7.75"
"5459","MN","200502","7.61"
"5460","MN","200501","7.49"
"5461","MN","200412","7.76"
"5462","MN","200411","7.65"
"5463","MN","200410","7.8"
"5464","MN","200409","8.28"
"5465","MN","200408","8.57"
"5466","MN","200407","8.79"
"5467","MN","200406","8.54"
"5468","MN","200405","7.94"
"5469","MN","200404","7.55"
"5470","MN","200403","7.47"
"5471","MN","200402","7.35"
"5472","MN","200401","7.34"
"5473","MN","200312","7.31"
"5474","MN","200311","7.22"
"5475","MN","200310","7.45"
"5476","MN","200309","7.71"
"5477","MN","200308","8.37"
"5478","MN","200307","8.26"
"5479","MN","200306","8.45"
"5480","MN","200305","7.76"
"5481","MN","200304","7.43"
"5482","MN","200303","7.33"
"5483","MN","200302","7.2"
"5484","MN","200301","7.14"
"5485","MN","200212","7.11"
"5486","MN","200211","7.14"
"5487","MN","200210","7.21"
"5488","MN","200209","7.63"
"5489","MN","200208","7.96"
"5490","MN","200207","7.98"
"5491","MN","200206","8.37"
"5492","MN","200205","7.51"
"5493","MN","200204","7.22"
"5494","MN","200203","7.11"
"5495","MN","200202","7.21"
"5496","MN","200201","7.05"
"5497","MN","200112","7.02"
"5498","MN","200111","7.27"
"5499","MN","200110","7.32"
"5500","MN","200109","7.69"
"5501","MN","200108","8.31"
"5502","MN","200107","8.26"
"5503","MN","200106","8.2"
"5504","MN","200105","7.87"
"5505","MN","200104","7.36"
"5506","MN","200103","7.31"
"5507","MN","200102","7.26"
"5508","MN","200101","7.03"
"5509","MS","201309","10.82"
"5510","MS","201308","10.81"
"5511","MS","201307","10.88"
"5512","MS","201306","11.14"
"5513","MS","201305","11.3"
"5514","MS","201304","11.18"
"5515","MS","201303","10.34"
"5516","MS","201302","10.38"
"5517","MS","201301","9.99"
"5518","MS","201212","10.29"
"5519","MS","201211","10.65"
"5520","MS","201210","10.31"
"5521","MS","201209","9.98"
"5522","MS","201208","9.95"
"5523","MS","201207","10.14"
"5524","MS","201206","10.26"
"5525","MS","201205","10.37"
"5526","MS","201204","10.66"
"5527","MS","201203","10.62"
"5528","MS","201202","10.43"
"5529","MS","201201","10.03"
"5530","MS","201112","10.08"
"5531","MS","201111","10.56"
"5532","MS","201110","10.33"
