id,name,alias,IATA,ICAO,callsign,country,active
4487,Slovak Government Flying Service,,  ,SSG,SLOVAK GOVERNMENT,Slovakia,f
4488,SwedJet Airways,,VD,BBB,BLACKBIRD,Sweden,f
4489,Skystar International,,  ,SSK,SKYSTAR,United States,f
4490,Special Scope Limited,,  ,SSO,DOPE,United Kingdom,f
4491,Starspeed,,  ,SSP,STARSPEED,United Kingdom,f
4492,Sunstate Airlines,,  ,SSQ,SUNSTATE,Australia,f
4493,SAESA,,  ,SSS,SAESA,Spain,f
4494,Sunwest Airlines,,  ,SST,SUNFLIGHT,Canada,f
4495,SASCA,,  ,SSU,SASCA,Venezuela,f
4497,Streamline Aviation,,  ,SSW,STREAMLINE,United Kingdom,f
4498,Sky Aviation,,  ,SSY,SIERRA SKY,Sierra Leone,f
4499,Specsavers Aviation,,  ,SSZ,SPECSAVERS,United Kingdom,f
4500,Star Aviation,,  ,STA,STAR,United Kingdom,f
4501,Status-Alpha Airline,,  ,STB,STATUS-ALPHA,Ukraine,f
4502,Stadium City Limited,,  ,STC,STADIUM,United Kingdom,f
4503,Servicios De Aerotransportacion De Aguascalientes,,  ,STD,AERO AGUASCALINETES,Mexico,f
4504,Semitool Europe,,  ,STE,SEMITRANS,United Kingdom,f
4505,SFT-Sudanese Flight,,  ,STF,"",Sudan,f
4506,Sedalia,,  ,STG, Marshall, Boonville Stage Line,f
4507,South-Airlines,,  ,STH,"",Armenia,f
4508,Sontair,,  ,STI,SONTAIR,Canada,f
4509,Sella Aviation,,  ,STJ,STELLAVIA,Netherlands,f
4510,Stapleford Flight Centre,,  ,STL,STAPLEFORD,United Kingdom,f
4511,Streamline Ops,,  ,STO,SLOPS,Russia,f
4512,Star Air,,  ,STQ,STERA,Indonesia,f
4514,Star African Air,,  ,STU,STARSOM,Somali Republic,f
4515,Southern Aviation,,  ,STV,SOUTHERN AVIATION,Ghana,f
4516,South West Air Corporation,,  ,STW,SIERRA WHISKEY,Philippines,f
4517,Stars Away Aviation,,  ,STX,STARSAWAY,South Africa,f
4518,Styrian Airways,,  ,STY,STYRIAN,Austria,f
4519,Silesia Air,,  ,SUA,AIR SILESIA,Czech Republic,f
4520,Suburban Air Freight,,  ,SUB,SUB AIR,United States,f
4522,Sun Air (Fiji),,PI,SUF,SUNFLOWER,Fiji,f
4523,Sunu Air,,  ,SUG,SUNU AIR,Senegal,f
4524,Sun Light,,  ,SUH,LIGHT AIR,Kyrgyzstan,f
4525,Swiss Air Force,,  ,SUI,SWISS AIR FORCE,Switzerland,f
4526,Superior Aviation Services,,  ,SUK,SKYCARGO,Kenya,f
4527,State Unitary Air Enterprise,,  ,SUM,SUMES,Russia,f
4528,Sun Air,,  ,SUR,"",Egypt,f
4529,Sun Air of Scandinavia,,EZ,SUS,SUNSCAN,Denmark,f
4530,Sistemas Aeronauuticos 2000,,  ,SUT,SISTEMAS AERONAUTICOS,Mexico,f
4531,Star West Aviation,,  ,SUU,SUNSTAR,United States,f
4532,Sundance Air,,  ,SUV,DANCEAIR,Venezuela,f
4534,St. Vincent Grenadines Air (1990),,  ,SVD,GRENADINES,Saint Vincent and the Grenadines,f
4535,Swedish Armed Forces,,  ,SVF,SWEDEFORCE,Sweden,f
4536,Sahel Airlines,,  ,AWJ,SAHEL AIRLINES,Niger,f
4537,Sterling Helicopters,,  ,SVH,SILVER,United Kingdom,f
4538,Servicios De Transporte Aereo,,  ,SVI,SETRA,Mexico,f
4539,Sabre Pacific,,  ,APD,"",Australia,f
4540,Silver Air,,  ,SVJ,"",Djibouti,f
4541,Sevastopol-Avia,,  ,SVL,SEVAVIA,Ukraine,f
4542,Savanair (Angola),,  ,SVN,SAVANAIR,Angola,f
4543,Servicios Aeronauticos De Oriente,,  ,SVO,SERVIORIENTE,Mexico,f
4544,Servicios Aereos Saar,,  ,SVS,AEREOS SAAR,Mexico,f
4545,Seven Four Eight Air Services,,  ,SVT,SIERRA SERVICES,Luxembourg,f
4546,Security Aviation,,  ,SVX,SECURITY AIR,United States,f
4548,Swissboogie Parapro,,  ,SWB,SWISSBOOGIE,Switzerland,f
4549,South West Air,,  ,SWC,SAINT CLAIR,Canada,f
4551,Swedeways,,  ,SWE,SWEDELINE,Sweden,f
4552,Spurling Aviation,,  ,ASL,AIR SEATTLE,United States,f
4553,Sunwing Airlines,,WG,SWG,SUNWING,Canada,f
4554,Sunworld Airlines,,  ,SWI,SUNWORLD,United States,f
4555,Stateswest Airlines,,  ,SWJ,STATES,United States,f
4556,Surninam International Victory Airline,,  ,SWO,SIVA,Suriname,f
4557,Star Work Sky,,  ,SWP,STAR WORK,Italy,f
4558,Swift Air (Interstate Equipment Leasing),,  ,SWQ,SWIFTFLIGHT,United States,f
4561,Sunwest Aviation (Lindquist Investment),,  ,SWS,SUNNY WEST,United States,f
4562,Swiftair,,  ,SWT,SWIFT,Spain,f
4565,Shovkoviy Shlyah,,S8,SWW,WAY AERO,Ukraine,f
4566,Swazi Express Airways,,  ,SWX,SWAZI EXPRESS,Swaziland,f
4567,Sky Jet,,  ,SWY,SWISSLINK,Switzerland,f
4568,Servair,,  ,SWZ, Private Charter,SWISSBIRD,f
4569,Southern Cross Aviation,,  ,SXA,FERRY,United States,f
4570,Sky Exec Aviation Services,,  ,SXC,SKY EXEC,Nigeria,f
4571,Southeast Express Airlines,,  ,SXE,DOGWOOD EXPRESS,United States,f
4572,Servicios Aereos Sepecializados Mexicanos,,  ,SXM,SERVIMEX,Mexico,f
4584,Satsair,,  ,SYK,AEROCAB,United States,f
4585,Syncrude Canada,,  ,SYN,SYNCRUDE,Canada,f
4587,Shawbury Flying Training Unit,,  ,SYS,SHAWBURY,United Kingdom,f
4588,Special Aviation Systems,,  ,SYV,SPECIAL SYSTEM,United States,f
4590,Silk Way Airlines,,ZP,AZQ,SILK LINE,Azerbaijan,f
4591,South African Historic Flight,,  ,SYY,SKY COACH,South Africa,f
4592,Servicios Aeronauticos Z,,  ,SZT,AERO ZEE,Mexico,f
4593,Specavia Air Company,,  ,BHV,AVIASPEC,Russia,f
4594,Starair,,  ,BLY,BLARNEY,Ireland,f
4595,Sundance Air,,  ,BNC,BARNACLE AIR,United States,f
4596,Samara Airlines,,E5,BRZ,BERYOZA,Russia,f
4597,Spark+ Joint-Stock Company,,  ,BVV,SPARK,Russia,f
4598,Swedish Civil Aviation Administration,,  ,CBN,CALIBRATION,Sweden,f
4600,Spectrem Air,,  ,CDS,SPECDAS,South Africa,f
4601,Servicios Aereos Centrales,,  ,CEE,CENTRA AEREOS,Mexico,f
4602,Swedish Airlines,,  ,CFL,SWEDISH,Sweden,f
4603,Seagle Air,,  ,CGL,SEAGLE,Slovakia,f
4604,Sirius-Aero,,  ,CIG,SIRIUS AERO,Russia,f
4605,Sunwest Home Aviation,,  ,CNK,CHINOOK,Canada,f
4610,Shuangyang General Aviation,,  ,CSY,SHUANGYANG,China,f
4612,Shanxi Airlines,,8C,CXI,SHANXI,China,f
4613,Sioux Falls Aviation,,  ,DKT,DAKOTA,United States,f
4614,Servicios Aereos Elite,,  ,DKY,DAKOY,Spain,f
4615,Servicios Aereos Denim,,  ,DNI,AERO DENIM,Mexico,f
4616,Swiss Eagle,,  ,EAB,SWISS EAGLE,Switzerland,f
4617,Skypower Express Airways,,  ,EAN,NIGERIA EXPRESS,Nigeria,f
4618,Scenic Air,,  ,ENR,"",Namibia,f
4621,Sunshine Express Airlines,,CQ,EXL,"",Australia,f
4622,South African Express,,  ,EXY,EXPRESSWAYS,South Africa,f
4623,Stuttgarter Flugdienst,,  ,FFD,FIRST FLIGHT,Germany,f
4624,Shalom Air Services,,  ,FFH,PEACE AIR,Nigeria,f
4625,Silverjet,,  ,FJE,ENVOY,United Kingdom,f
4626,Sky Bus,,  ,FLH,MILE HIGH,United States,f
4627,South Coast Aviation,,  ,GAD,SOUTHCOAST,United Kingdom,f
4628,Servicios Aereos Gadel,,  ,GDE,GADEL,Mexico,f
4629,S.P. Aviation,,  ,GDG,GOLDEN GATE,United States,f
4630,Seba Airlines,,  ,GIK,SEBA,Guinea,f
4631,Servicios Aereos Gana,,  ,GNA,SERVIGANA,Mexico,f
4632,Sky Wings Airlines,,  ,GSW,"",Greece,f
4633,Star XL German Airlines,,  ,GXL,STARDUST,Germany,f
4634,Skyhaul,,  ,HAU,SKYHAUL,Japan,f
4635,Starship,,  ,HIP,STARSA,Mexico,f
4636,Servicios Ejecutivos Gosa,,  ,HJE,GOSA,Mexico,f
4637,Superior Aviation,,SO,HKA,SPEND AIR,United States,f
4638,Samaritan Air Service,,  ,HLO,HALO,Canada,f
4639,Skyraidybos Mokymo Centras,,  ,HRI,HELIRIM,Lithuania,f
4641,Svenska Direktflyg,,  ,HSV,HIGHSWEDE,Sweden,f
4642,Sky Helicopteros,,  ,HSY,HELISKY,Spain,f
4643,Skytaxi,,  ,IGA,IGUANA,Poland,f
4644,Silvair,,  ,IJS,"",United States,f
4645,Servicios Aereos Ilsa,,  ,ILS,SERVICIOS ILSA,Mexico,f
4646,Sincom-Avia,,  ,INK,SINCOM AVIA,Ukraine,f
4647,Safat Airlines,,  ,IRV,SAFAT AIR,Iran,f
4648,Saha Airlines Services,,  ,IRZ,SAHA,Iran,f
4649,Sunline Express,,  ,JAM,SUNTRACK,Kenya,f
4650,Secure Air Charter,,  ,JCM,SECUREAIR,United States,f
4651,Sark International Airways,,  ,JIM,SARK,United Kingdom,f
4653,Salem,,  ,KKS,KOKSHE,Kazakhstan,f
4654,Servicios Aereos Copters,,  ,KOP,COPTERS,Chile,f
4655,Servicios Aereos Expecializados En Transportes Petroleros,,  ,KSP,SAEP,Colombia,f
4656,Skybridge Airops,,  ,KYB,SKY AIROPS,Italy,f
4657,Sky Aeronautical Services,,  ,KYR,SKY AERONAUTICAL,Mexico,f
4658,Servicios Aereos Ejecutivos De La Laguna,,  ,LGU,LAGUNA,Mexico,f
4659,Servico Leo Lopex,,  ,LLA,LEO LOPOZ,Mexico,f
4660,Servicios Aereos Estrella,,  ,LLS,SERVIESTRELLA,Mexico,f
4661,South African Air Force,,  ,LMG,SOUTH AFRICAN,South Africa,f
4662,Sky Limo Corporation,,  ,LMO,SKY LIMO,United States,f
4663,SANSA,,  ,LRS,"",Costa Rica,f
4664,Spectrum Aviation Incorporated,,  ,LSP,AIR TONY,United Kingdom,f
4665,SOS Helikoptern Gotland,,  ,MCG,MEDICOPTER,Sweden,f
4666,Sundt Air,,  ,MDT,MIDNIGHT,Norway,f
4667,Servicios Aereos Milenio,,  ,MLO,MILENIO,Mexico,f
4668,SAAD (A320) Limited,,  ,MMS,MUSAAD AIR,Cayman Islands,f
4669,Servicios Aereos Moritani,,  ,MRI,MORITANI,Mexico,f
4670,San Juan Airlines,,2G,MRR,MARINER,United States,f
4671,Servico Aereo Regional,,  ,MSG,SAR-REGIONAL,Mozambique,f
4672,Servicio De Viglancia Aerea Del Ministerio De Seguridad Publica,,  ,MSP,SEGURIDAD,Costa Rica,f
4682,SNCF,,2C,   ,"",France,f
4683,Star Equatorial Airlines,,2S,   ,"",Guinea,f
4684,Seulawah Nad Air,,  ,NAD,SEULAWAH,Indonesia,f
4685,Servicios Aereos del Nazas SA de CV,,  ,NAZ,NAZAS,Mexico,f
4686,Simpson Air Ltd,,  ,NCS,COMMUTER-CANADA,Canada,f
4688,Servicios Aereos Latinoamericanos,,  ,NON,SERVICIOS LATINO,Mexico,f
4689,Servicios Aereos Monarrez,,  ,NRZ,MONARREZ,Mexico,f
4690,Societe De Transport Aerien De Mauritanie,,  ,NSC,TRANS-SOCIETE,Mauritania,f
4692,Servicios Aereos Del Norte,,  ,NTB,SERVINORTE,Mexico,f
4693,Servicios Intergrales De Aviacion,,  ,NTG,INTERGRALES,Mexico,f
4694,Slok Air Gambia,,S0,OKS,SLOK GAMBIA,Gambia,f
4695,Soko Aviation,,  ,OKT,SOKO AIR,Spain,f
4696,Solar Cargo,,  ,OLC,SOLARCARGO,Venezuela,f
4697,Soloflight,,  ,OLO,SOLO,United Kingdom,f
4698,Sonnig SA,,  ,ONG,SONNIG,Switzerland,f
4699,Sosoliso Airlines,,SO,OSL,SOSOLISO,Nigeria,f
4700,Servicios Aereos Noticiosos,,  ,OSS,NOTICIOSOS,Mexico,f
4701,South Airlines,,  ,OTL,SOUTHLINE,Ukraine,f
4703,Sokol,,  ,PIV,AEROSOKOL,Russia,f
4704,South Carolina Aeronautics Commission,,  ,PLT,PALMETTO,United States,f
4705,Servicios Aereos Premier,,  ,PMR,SERVICIOS PREMIER,Mexico,f
4706,Survey Udara (Penas),,  ,PNS,PENAS,Indonesia,f
4707,Servicios Aereos Poblanos,,  ,POB,POBLANOS,Mexico,f
4708,Servicios Aereos Profesionales,,  ,PSV,PROSERVICIOS,Dominican Republic,f
4709,Southeastern Airways,,  ,PTM,POSTMAN,United States,f
4710,Spurwing Airlines,,  ,PUR,SPURWING,South Africa,f
4711,Sky Trek International Airlines,,1I,PZR,PHAZER,United States,f
4712,Shandong Airlines Rainbow Jet,,  ,RBW,CAI HONG,China,f
4713,SA Airlink Regional,,  ,REJ,REGIONAL LINK,South Africa,f
4714,Servicio Aereo Regional Regair,,  ,RER,REGAIR,Ecuador,f
4715,Scoala Superioara De Aviatie Civila,,  ,RFT,ROMANIAN ACADEMY,Romania,f
4716,Servicios Aereos Regiomontanos,,  ,RGC,REGIOMONTANO,Mexico,f
4717,S-Air,,  ,RLS,S-AIRLINES,Russia,f
4718,Servicios De Rampa Y Mostrador,,  ,RMP,SERAMSA,Mexico,f
4719,SNAS Aviation,,  ,RSE,RED SEA,Saudi Arabia,f
4720,Skybus Airlines,,SX,SKB,SKYBUS,United States,f
4721,Skymaster Air Lines,,  ,SKC,SKYMASTER AIR,United States,f
4722,Sky Harbor Air Service,,  ,SKD,SKY DAWG,United States,f
4723,Sky Tours,,  ,SKE,SKYISLE,United States,f
4724,Sakaviaservice,,  ,AZG,SAKSERVICE,Georgia,f
4725,Skycraft,,  ,SKF,SKYCRAFT,United States,f
4726,Skycraft Air Transport,,  ,SKG,SKYCRAFT-CANADA,Canada,f
4727,Skyking,,  ,SKI,SKYKING,United Kingdom,f
4728,SkyKing Turks and Caicos Airways,,RU,SKI,SKYKING,Turks and Caicos Islands,f
4729,Skylink Aviation,,  ,SKK,SKYLINK,Canada,f
4730,Skycharter (Malton),,  ,SKL,SKYCHARTER,Canada,f
4731,Skyline Aviation Services,,  ,SKN,SKYLINER,United States,f
4732,Scottish Airways Flyers,,  ,SKO,SKYWORK,United Kingdom,f
4733,Skyscapes Air Charters,,  ,SKR,SKYSCAPES,South Africa,f
4734,Sky Service,,  ,SKS,SKY SERVICE,Belgium,f
4736,Skystar Airways,,  ,SKT,SKY YOU,Thailand,f
4741,Skyway Enterprises,,  ,SKZ,SKYWAY-INC,United States,f
4742,Sierra National Airlines,,LJ,SLA,SELAIR,Sierra Leone,f
4743,Slok Air,,  ,SLB,SLOK AIR,Nigeria,f
4744,Silver Air,,  ,SLD,SILVERLINE,Czech Republic,f
4745,Streamline,,  ,SLE,SLIPSTREAM,South Africa,f
4746,Starfly,,  ,SLF,ELISTARFLY,Italy,f
4747,Saskatchewan Government,,  ,SLG,LIFEGUARD,Canada,f
4748,Silverhawk Aviation,,  ,SLH,SILVERHAWK,United States,f
4749,Servicios Aereos de Los Angeles,,  ,AGE,AEROANGEL,Mexico,f
4751,Slovak Airlines,,6Q,SLL,SLOV LINE,Slovakia,f
4753,Sloane Aviation,,  ,SLN,SLOANE,United Kingdom,f
4754,Salpa Aviation,,  ,SLP,SALPA,Sudan,f
4755,Servicios Aereos Slainte,,  ,SLS,SERVICIOS SLAINTE,Mexico,f
4756,Stella Aviation,,  ,SLV,AVISTELLA,Mauritania,f
4757,Salama Airlines Nigeria,,  ,SLW,SALMA AIR,Nigeria,f
4758,Sete Linhas Aereas,,  ,SLX,SETE,Brazil,f
4759,Sky Line for Air Services,,  ,SLY,SKYCO,Sudan,f
4760,Super Luza,,  ,SLZ,LUZA,Angola,f
4761,SMA Airlines,,  ,SMA,SESAME,Nigeria,f
4762,Sabang Merauke Raya Air Charter,,  ,SMC,SAMER,Indonesia,f
4763,Servicios Aereos La Marquesa,,  ,SMD,SERVICIOS MARQUESA,Mexico,f
4764,Servant Air,,8D,   ,"",United States,f
4765,Semos,,  ,SME,SEMICH,Kazakhstan,f
4766,Smalandsflyg,,  ,SMF,GORDON,Sweden,f
4767,Smithair,,  ,SMH,SMITHAIR,United States,f
4768,Semeyavia,,  ,SMK,ERTIS,Kazakhstan,f
4769,Smith Air (1976),,  ,SML,SMITH AIR,Canada,f
4770,Summit Airlines,,  ,SMM,SUMMIT-AIR,United States,f
4771,Samar Air,,  ,SMQ,SAMAR AIR,Tajikistan,f
4784,Servizi Aerei,,  ,SNM,SERVIZI AEREI,Italy,f
4785,Sun Pacific International,,  ,SNP,SUN PACIFIC,United States,f
4786,Sun Quest Executive Air Charter,,  ,SNQ,EXECU-QUEST,United States,f
4787,Societe Centrafricaine De Transport Aerien,,  ,SNS,"",Central African Republic,f
4788,Suncoast Aviation,,  ,SNT,SUNCOAST,United States,f
4790,Sudanese States Aviation,,  ,SNV,SUDANESE,Sudan,f
4791,Sun West Airlines,,  ,SNW,SUN WEST,United States,f
4792,Sun Air Aviation Services,,  ,SNX,SUNEX,Canada,f
4793,Stabo Freight,,  ,SOB,STABO,Zambia,f
4794,Southern Cargo Air Lines,,  ,SOC,"",Russia,f
4795,Southern Ohio Aviation Sales,,  ,SOH,SOUTHERN OHIO,United States,f
4796,Southern Aviation,,  ,SOI,SOAVAIR,Zambia,f
4798,Somali Airlines,,  ,SOM,SOMALAIR,Somali Republic,f
4799,Sunshine Air Tours,,  ,SON,SUNSHINE TOURS,United States,f
4800,Southern Air,,  ,SOO,SOUTHERN AIR,United States,f
4801,Solinair,,  ,SOP,SOLINAIR,Slovenia,f
4802,Sonair Servico Aereo,,  ,SOR,SONAIR,Angola,f
4803,Southeast Correct Craft,,  ,SOT,SOUTH COURIER,United States,f
4806,Sowind Air,,  ,SOW,SOWIND,Canada,f
4807,Solid Air,,  ,SOX,SOLIDAIR,Netherland,f
4809,Sierra Pacific Airlines,,  ,SPA,SIERRA PACIFIC,United States,f
4810,Springbok Classic Air,,  ,SPB,SPRING CLASSIC,South Africa,f
4811,Skyworld Airlines,,  ,SPC,PORT,United States,f
4812,Sprague Electric Company,,  ,SPE,SPRAGUE,United States,f
4813,Space World Airline,,  ,SPF,SPACE WORLD,Nigeria,f
4814,Springdale Air Service,,  ,SPG,SPRING AIR,United States,f
4815,Sapphire Executive Air,,  ,SPH,SAPPHIRE-CHARTER,South Africa,f
4817,Servicios Corporativos Aereos De La Laguna,,  ,SPL,CORPORATIVOS LAGUNA,Mexico,f
4818,Skorpion Air,,  ,SPN,AIR SKORPIO,Bulgaria,f
4819,Sapphire Aviation,,  ,SPP,SAPPHIRE,United States,f
4820,Servicios Aereos Palenque,,  ,SPQ,SERVICOS PALENQUE,Mexico,f
4821,Servicios Aereos Tribasa,,  ,TBS,TRIBASA,Mexico,f
4823,SAAB Nyge Aero,,  ,TGT,TARGET,Sweden,f
4824,Spark Air,,  ,THB,THAI SABAI,Thailand,f
4825,S C Ion Tiriac,,  ,TIH,TIRIAC AIR,Romania,f
4826,Starlite Aviation,,  ,TRL,STARSTREAM,South Africa,f
4827,Servicios Aereos Corporativos,,  ,TRN,AEROTRON,Mauritania,f
4828,Societe Tout Tranport Mauritanien,,  ,TTM,TOUT-AIR,Mauritania,f
4829,Servicios Aereos Tamazula,,  ,TZU,TAMAZULA,Mexico,f
4830,Shar Ink,,  ,UGP,SHARINK,Russia,f
4831,Second Sverdlovsk Air Enterprise,,  ,UKU,PYSHMA,Russia,f
4832,Servicios Aereos Universitarios,,  ,UNT,UNIVERSITARIO,Mexico,f
4833,Skif-Air,,  ,USK,SKIF-AIR,Ukraine,f
4834,Smarkand Aero Servise,,  ,USN,SAMAS,Uzbekistan,f
4835,Samarkand Airways,,  ,UZS,SOGDIANA,Uzbekistan,f
4836,Servicios Aereos Avandaro,,  ,VDO,AVANDARO,Mexico,f
4837,Stichting Vliegschool 16Hoven,,  ,VGS,SMART,Netherlands,f
4838,Silverback Cargo Freighters,,  ,VRB,SILVERBACK,Rwanda,f
4839,Sirvair,,  ,VRS,VAIRSA,Mexico,f
4841,Sunset Aviation,,  ,VXN,VIXEN,United States,f
4842,Sport Air Travel,,  ,WCC,WEST COAST,United States,f
4843,Swift Copters,,  ,WFC,SWIFTCOPTERS,Switzerland,f
4844,Skyrover CC,,  ,WLK,SKYWATCH,South Africa,f
4845,Safarilink Aviation,,  ,XLK,SAFARILINK,Kenya,f
4846,SENEAM,,  ,XMX,SENEAM,Mexico,f
4847,Southport Air Service,,  ,XPG,"",United States,f
4848,Spectrum Air Service,,  ,XSA,"",United States,f
4849,Stephenville Aviation Services,,  ,XSN,"",Canada,f
4850,Servicios Aereos Textra,,  ,XTA,TEXTRA,Mexico,f
4851,Sector Airlines,,  ,XTR,EXTER,Canada,f
4852,Skyplan Services,,  ,XXS,"",Canada,f
4853,Stewart Aviation Services,,  ,YBE,YELLOW BIRD,United States,f
4854,Sirin,,R1,   ,"","",f
4855,Star Air,,S6,   ,"",Denmark,f
4856,Servicios Aereos Integrales / Flyant,,  ,FYA,FLYANT,Spain,f
4857,State Flight Academy of Ukraine,,  ,UFA,FLIGHT ACADEMY,Ukraine,f
4860,Trans Jet Airways,,  ,SWL,TRANSJET,Sweden,f
4861,Turbot Air Cargo,,  ,TAC,TURBOT,Senegal,f
4862,Tranporte Aereo Dominicano,,  ,TAD,TRANS DOMINICAN,Dominican Republic,f
4864,Trans International Express Aviation,,  ,BAP,BIG APPLE,United States,f
4865,TAG Aviation USA,,  ,TAG,TAG U-S,United States,f
4866,Talair,,  ,TAL,TALAIR,Papua New Guinea,f
4868,Transaustralian Air Express,,  ,AUC,AUSCARGO,Australia,f
4882,Tubelair,,  ,TBR,TUBELAIR,Tunisia,f
4883,Tobago Express,,  ,TBX,TABEX,Trinidad and Tobago,f
4884,Tropican Air Services,,  ,TCA,TROPICANA,Egypt,f
4885,Transporte del Caribe,,  ,TCB,TRANSCARIBE,Colombia,f
4886,Trans Continental Airlines,,  ,TCC,TRANSCAL,Sudan,f
4887,Tchad Airlines,,  ,TCD,TCHADLINES,Chad,f
4888,Trans-Colorado Airlines,,  ,TCE,TRANS-COLORADO,United States,f
4890,Transcontinental Air,,  ,TCH,TRANS GULF,Bahrain,f
4891,Teledyne Continental Motors,,  ,TCM,TELEDYNE,United States,f
4892,Trans Continental Airlines,,  ,TCN,TRANSCON,United States,f
4893,Transcorp Airways,,  ,TCP,TRANSCORP,United Kingdom,f
4894,Transcontinental Sur,,  ,TCT,TRANS-CONT,Uruguay,f
4895,Transglobal Airways Corporation,,  ,TCU,TRANSGLOBAL,Philippines,f
4898,Twin Cities Air Service,,  ,TCY,TWIN CITY,United States,f
4899,Tadair,,  ,TDC,TADAIR,Spain,f
4900,Tellavia / Flight One,,  ,TDE,TELLURIDE,United States,f
4901,Transportes Aereos de Ixtlan,,  ,TDI,TRANSIXTLAN,Mexico,f
4902,Tandem Aero,,TQ,TDM,TANDEM,Moldova,f
4903,TRADO,,  ,TDO,TRADO,Dominican Republic,f
4904,Trade Air,,  ,TDR,TRADEAIR,Croatia,f
4905,Taxi Aero Nacional Del Evora,,  ,TDV,TAXI EVORA,Mexico,f
4906,Tradewinds Airlines,,  ,TDX,TRADEWINDS EXPRESS,United States,f
4907,Tenir Airlines,,  ,TEB,TENIR AIR,Kyrgyzstan,f
4908,Teamline Air,,L9,TLW,Teamline,Austria,f
4909,Tecnicas Fotograficas,,  ,TEF,TECFOTO,Spain,f
4910,Tempelhof Airways,,  ,TEH,TEMPELHOF,United States,f
4911,Telford Aviation,,  ,TEL,TELFORD,United States,f
4912,Tech-Mont Helicopter Company,,  ,TEM,TECHMONT,Slovakia,f
4913,Tennessee Airways,,  ,TEN,TENNESSEE,United States,f
4914,Territorial Airlines,,  ,TER,TERRI-AIRE,United States,f
4915,TAES Transportes Aereos de El Salvador,,  ,TES,TAES,El Salvador,f
4916,Transeuropean Airlines,,UE,TEP,TRANSEURLINE,Russia,f
4917,Tepavia-Trans Airlines,,  ,TET,TEPAVIA,Moldova,f
4918,Trans-Florida Airlines,,  ,TFA,TRANS FLORIDA,United States,f
4919,Tair Airways,,  ,TFB,ROYAL TEE-AIR,Philippines,f
4920,Talon Air,,  ,TFF,TALON FLIGHT,United States,f
4921,Trabajos Aereos Murcianos,,  ,AIM,PIJO,Spain,f
4922,Thai Flying Helicopter Service,,  ,TFH,THAI HELICOPTER,Thailand,f
4923,Transport Facilitators,,  ,TFI,"",United States,f
4924,Transafrik International,,  ,TFK,"",Sao Tome and Principe,f
4925,Transportes Aereos del Pacifico,,  ,TFO,TRANSPORTES PACIFICO,Mexico,f
4926,Thai Flying Service,,  ,TFT,THAI FLYING,Thailand,f
4927,Transportes Aereos San Rafael,,  ,SRF,SAN RAFEAL,Chile,f
4928,Tayside Aviation,,  ,TFY,TAYSIDE,United Kingdom,f
4929,TG Aviation,,  ,TGC,THANET,United Kingdom,f
4930,Trabajos Aereos,,  ,TGE,TASA,Spain,f
4931,Transportes Aereos Regionales,,  ,TGI,TRANSPORTE REGIONAL,Mexico,f
4932,TAG Aviation Espana,,  ,TGM,TAG ESPANA,Spain,f
4934,Titan Airways,,ZT,AWC,ZAP,United Kingdom,f
4935,Transport Canada,,  ,TGO,TRANSPORT,Canada,f
4938,Transair Gabon],,  ,TGX,TRANSGABON,Gabon,f
4939,Trans Guyana Airways,,  ,TGY,TRANS GUYANA,Guyana,f
4941,Tar Heel Aviation,,  ,THC,TARHEEL,United States,f
4942,Toumai Air Tchad,,  ,THE,TOUMAI AIR,Chad,f
4943,Touraine Helicoptere,,  ,THF,TOURAINE HELICO,France,f
4944,Thai Global Airline,,  ,THG,THAI GLOBAL,Thailand,f
4945,Thai Jet Intergroup,,  ,THJ,THAI JET,Thailand,f
4948,TACA De Honduras,,  ,THO,LEMPIRA,Honduras,f
4949,Tehran Airline,,  ,THR,TEHRAN AIR,Iran,f
4950,Thunder Airlines,,  ,THU,AIR THUNDER,Canada,f
4952,Trans Helicoptere Service,,  ,THZ,LYON HELIJET,France,f
4953,Trans International Airlines,,  ,TIA,TRANS INTERNATIONAL,United States,f
4954,Travel International Air Charters,,  ,TIC,TRAVEL INTERNATIONAL,Zambia,f
4955,Time Air,,  ,TIE,TIME AIR,Czech Republic,f
4956,Tic Air,,  ,TIK,TICAIR,Australia,f
4958,TEAM Transportes Aereos,,  ,TIM,TEAM BRASIL,Brazil,f
4959,Taino Tours,,  ,TIN,TAINO,Dominican Republic,f
4960,Tesis,,  ,TIS,TESIS,Russia,f
4961,Transcarga Intl Airways,,  ,TIW,TIACA,Venezuela,f
4962,Tajikair,,  ,TJK,TAJIKAIR,Tajikistan,f
4963,Tien-Shan,,  ,TJN,NERON,Kazakhstan,f
4964,Tyrolean Jet Service,,  ,TJS,TYROLJET,Austria,f
4966,Tikal Jets Airlines,,  ,TKC,TIKAL,Guatemala,f
4967,Take Air Line,,  ,TKE,ISLAND BIRD,France,f
4977,Turtle Airways,,  ,TLT,TURTLE,Fiji,f
4978,Travelair,,  ,TLV,PAJAROS,Uruguay,f
4979,Telesis Transair,,  ,TLX,TELESIS,United States,f
4980,Top-Fly,,  ,TLY,TOPFLY,Spain,f
4982,Transmed Airlines,,  ,TMD,"",Egypt,f
4983,Tri-MG Intra Asia Airlines,,GY,TMG,TRILINES,Indonesia,f
4984,Taxis Turisticos Marakame,,  ,TMH,TAXIMARAKAME,Mexico,f
4985,Tamir Airways,,  ,TMI,TAMIRWAYS,Israel,f
